Var1,Var2,gfp_mean,gfp_std,rfp_mean,rfp_std
323.516666666667,323.516666666667,135.300668365582,22.761381819586,3784.05801564283,950.936707721999
327.533333333333,327.516666666667,133.623697460497,22.8032418710057,3769.58486704553,939.664597603166
331.516666666667,331.516666666667,132.510016500705,22.8355321060408,3840.90577389935,935.051486594938
335.533333333333,335.516666666667,129.62141506881,22.5828769500736,3724.08160073122,909.267961718582
339.533333333333,339.516666666667,124.939726528463,22.2996808536067,3589.1368051064,876.154912434371
343.533333333333,343.516666666667,122.977217629648,22.1566518180916,3528.16640924668,856.704443767507
347.516666666667,347.516666666667,121.827298701503,22.178195232921,3480.56895543069,840.057912518451
351.516666666667,351.516666666667,121.370438164183,22.2933230363975,3441.67612607909,831.503506989277
355.516666666667,355.516666666667,119.335739382057,22.3480158219343,3384.63487375473,821.124155320791
359.533333333333,359.516666666667,120.004102999434,22.6072808415232,3436.80204782229,830.980009628719
363.533333333333,363.516666666667,123.317264094376,23.0302835125972,3413.5747541176,826.454303740564
367.516666666667,367.516666666667,122.698700857206,23.1192272489512,3415.20044272307,826.21741739912
371.533333333333,371.533333333333,122.208302734884,23.1723358849326,3369.18691076931,818.152763299984
375.516666666667,375.516666666667,123.184335867671,23.4648750052136,3397.87786011287,827.361728723629
379.533333333333,379.516666666667,124.491231579172,23.8512353184076,3482.40550946138,849.670319710436
383.516666666667,383.516666666667,120.287814630663,23.6411806464941,3445.34954714295,847.718488854551
387.516666666667,387.516666666667,120.56482941224,23.7549092872918,3445.22434502475,847.614265628041
391.516666666667,391.516666666667,121.141230372077,23.8275142239492,3468.68893967109,852.759892501838
395.533333333333,395.516666666667,122.41512705936,24.377470388338,3483.03982963682,868.770927301883
399.516666666667,399.516666666667,124.379938842402,24.982230889504,3599.45723291203,890.650879548648
403.533333333333,403.533333333333,125.826670871848,25.6289547118637,3645.58076657257,912.796354457448
407.533333333333,407.516666666667,125.415262927705,25.8567391588089,3642.33680583628,931.370742886986
411.516666666667,411.516666666667,126.197597488344,26.598264592001,3720.84044957825,956.354488078542
415.533333333333,415.516666666667,129.438748500957,27.6742223421502,3845.64289981225,990.835159868143
419.533333333333,419.516666666667,130.947830345353,28.342562099527,3913.19330809102,1023.06292298868
423.533333333333,423.516666666667,130.615508725892,28.8202739529219,3836.18673798632,1029.2309054846
427.516666666667,427.516666666667,127.574443501226,29.1079384825614,3733.19799821574,1020.70869167363
431.516666666667,431.516666666667,130.378573000602,29.9577519404754,3816.43192027448,1054.50854726065
435.516666666667,435.516666666667,131.909516314307,30.4505656414415,3814.69000949394,1066.56376490328
439.516666666667,439.516666666667,125.048981380422,29.6667818999576,3662.43256915811,1028.7537584021
443.533333333333,443.516666666667,124.656613812758,29.9539240999179,3615.75669305993,1019.63708618833
447.533333333333,447.516666666667,123.620986129077,30.0159055656069,3561.1141942558,1000.90341496874
451.533333333333,451.516666666667,121.281773121199,29.7084454672176,3464.89266653417,972.925724014516
455.516666666667,455.516666666667,118.573935679252,29.2479673795286,3319.85097881352,928.923781161781
459.516666666667,459.516666666667,121.030119120606,29.5717171765028,3212.22296051509,904.10612318423
463.533333333333,463.533333333333,122.579245913844,30.0291696106724,3202.82236631565,899.52896953762
467.516666666667,467.516666666667,126.246235548549,30.3800205314001,3233.78416878329,897.176578735206
471.533333333333,471.516666666667,126.128853579962,30.6955887922223,3254.81516641626,895.771203675915
475.516666666667,475.516666666667,130.510720124684,31.3093810740645,3209.20963489032,889.516011388191
479.516666666667,479.516666666667,135.902251428302,31.5734961577664,3218.74344786136,877.933735311196
483.516666666667,483.516666666667,141.628107988385,32.0809030292814,3302.39837693472,876.423913249731
487.516666666667,487.516666666667,147.491412081952,32.5217870578622,3276.00469237049,870.950580568332
491.533333333333,491.516666666667,155.098390858418,33.2959124347104,3244.34033125488,858.183929008949
495.533333333333,495.516666666667,160.334988456805,33.9514825499429,3207.83139678834,836.351459467012
499.533333333333,499.533333333333,168.957536370047,34.9926576165608,3239.21530486723,837.336065791606
503.516666666667,503.516666666667,181.064639786069,36.5245123290011,3309.97987787008,846.801408189194
507.516666666667,507.516666666667,187.753964043172,37.9275313344471,3279.98190087674,834.140077343562
511.533333333333,511.516666666667,196.310918846175,39.6683564965096,3252.70923921587,827.40820926479
515.516666666667,515.516666666667,205.266629695879,41.279339982941,3343.99774890856,844.540636496601
519.533333333333,519.516666666667,214.603093054096,43.2404944184278,3304.62180316382,829.133611798893
523.533333333333,523.516666666667,227.297425351012,45.9711316043486,3269.05093799687,823.811451060958
527.533333333333,527.516666666667,239.39486288526,48.5799662611276,3325.89626269415,837.854875058368
531.533333333333,531.516666666667,252.163169460389,51.7310023528773,3361.7217663334,849.104803968159
535.533333333333,535.516666666667,266.649410544731,55.3916870940094,3352.19940784982,857.873502817828
539.516666666667,539.516666666667,275.771464250905,57.6666170867945,3296.88456720879,837.829708908165
543.516666666667,543.516666666667,286.5330777661,60.4913608954226,3189.55441962321,815.614958995754
547.516666666667,547.516666666667,291.846930975512,61.7013888600818,3091.32227704678,778.032261593611
551.533333333333,551.533333333333,299.734116457137,63.2092309428429,2915.59446765997,726.939800069042
555.516666666667,555.516666666667,310.05960774472,64.8983344388054,2741.74968840111,684.410044330285
559.516666666667,559.516666666667,317.515728024137,66.2457002134588,2474.53444543258,636.381407339341
563.533333333333,563.516666666667,326.106686126158,67.7470885920786,2287.20644914257,592.39309482542
567.516666666667,567.516666666667,338.459305044646,68.9034100949902,2107.65219626688,540.694555367277
571.533333333333,571.516666666667,348.374984279696,69.8972483112908,1982.84824572632,502.673831163511
575.533333333333,575.516666666667,364.453703282624,71.9136392224308,1822.749435613,458.008982636911
579.516666666667,579.516666666667,379.778574039265,73.7796874319251,1675.98850087809,418.912156199067
583.516666666667,583.516666666667,392.005435435587,75.0426995419727,1582.50642469188,390.757740927784
587.516666666667,587.516666666667,407.768174496501,76.7255709270517,1423.22461662108,349.949460000394
591.533333333333,591.533333333333,418.207072761429,78.5754580826107,1310.7661061536,324.277091667991
595.516666666667,595.516666666667,434.337115329767,80.7856364085402,1228.33252050938,301.132796863127
599.516666666667,599.516666666667,456.58880919256,84.0383466103499,1137.03627516372,277.427878344638
603.533333333333,603.516666666667,471.715902940595,85.9291900918424,1050.21248082684,254.398132091433
607.533333333333,607.516666666667,492.715287602968,88.638172595745,978.054440115746,233.014640830393
611.516666666667,611.516666666667,519.089606717286,91.5416353160848,867.549727814159,203.085266018524
615.533333333333,615.533333333333,538.383486437869,93.8512695367979,798.488075587715,184.343437879157
619.533333333333,619.516666666667,562.291167687363,96.5368288154055,724.800177246432,163.496128858519
623.533333333333,623.516666666667,604.108956166177,102.17697672776,687.003353197061,151.670689172826
627.516666666667,627.516666666667,627.621076941907,105.479582921921,632.703463828703,136.626447114321
631.516666666667,631.516666666667,659.359081086453,110.445948977742,583.46094781645,126.151206390495
635.516666666667,635.516666666667,677.517511155802,113.584850662394,548.397032708339,116.771368267393
639.516666666667,639.516666666667,702.158757107823,117.504699119898,489.753086794046,101.630668158854
643.533333333333,643.516666666667,735.773383952713,124.078534221453,450.032403056252,91.4656377425112
647.533333333333,647.533333333333,762.560104057186,129.280585560483,423.578808552519,84.2966741024098
651.533333333333,651.516666666667,789.120325455215,135.169701164383,382.420561512428,74.1979115076733
655.516666666667,655.516666666667,828.937493262727,143.763586840565,352.0641071204,66.9247705976394
659.516666666667,659.516666666667,858.693677237448,150.704357726613,329.433163582118,61.4433261804513
663.516666666667,663.516666666667,893.418001348577,158.881636219848,299.145231189533,55.5240682049247
667.533333333333,667.533333333333,920.981745779098,164.708118358944,281.116503736941,50.9838806253493
671.533333333333,671.516666666667,952.836968092274,172.569503299971,265.012815135958,47.1031575424092
675.516666666667,675.516666666667,991.998241712031,182.673073335933,241.401931407821,42.6082493906343
679.533333333333,679.516666666667,1018.94765419373,188.477256344685,226.589626227307,39.5528645486151
683.516666666667,683.516666666667,1050.36474320321,196.241531331968,210.31002012199,36.2896061120737
687.533333333333,687.516666666667,1089.42864399462,206.450733290472,191.781272176858,32.835979898413
691.516666666667,691.516666666667,1115.72012033332,213.906820167572,180.113613727419,30.3808404708752
695.516666666667,695.516666666667,1149.20896102263,222.400231256194,166.297710562248,27.6966991827316
699.516666666667,699.516666666667,1143.27769440402,224.333233081028,159.838858178151,26.2459730521244
703.516666666667,703.516666666667,1166.21863448384,229.083004819856,150.987682299386,24.287449019432
707.516666666667,707.516666666667,1195.73348090769,237.179320240944,140.716043300455,22.3565722851622
711.533333333333,711.533333333333,1215.63472862263,243.795082314968,130.03966541578,20.4633363686734
715.516666666667,715.516666666667,1241.91997929973,252.49848314357,120.936989090109,18.6587711685051
719.533333333333,719.516666666667,1273.63224214771,264.429518601702,115.223340328869,17.7812203040908
723.533333333333,723.516666666667,1291.12435855544,272.071781699607,110.58111705114,16.9189915205003
727.516666666667,727.516666666667,1316.82182452659,282.670713964065,103.653151556086,15.9544707442086
731.533333333333,731.516666666667,1344.80289503441,295.045958897272,98.1223866397625,14.9285239969328
735.533333333333,735.516666666667,1360.53697373474,303.187398399575,94.2663515026365,14.3358278306115
739.533333333333,739.516666666667,1379.61588924147,313.763168626219,90.0769065360534,13.8150413546522
743.533333333333,743.516666666667,1430.75250289703,330.8943009644,86.1166393245659,13.1574181583642
747.533333333333,747.516666666667,1448.83575903244,340.114808434881,83.6433088208873,12.9683930706552
751.516666666667,751.516666666667,1466.25305633596,351.858076648867,79.3505289601692,12.5516086250332
755.533333333333,755.516666666667,1486.04958226098,363.188191768454,76.440999592395,12.3968371574669
759.516666666667,759.516666666667,1492.18481744235,370.752591472192,73.8456878082303,12.2085063120565
763.533333333333,763.516666666667,1502.56130862551,380.607354511287,70.7343978786572,12.0381615490024
767.533333333333,767.516666666667,1510.14023606283,387.067567420282,68.5009658161982,11.8462398326597
771.516666666667,771.516666666667,1524.08427584979,397.579526326933,66.2876039505125,11.781803663123
775.516666666667,775.516666666667,1578.01445790776,416.092197326107,65.2740376085824,11.6755290985603
779.533333333333,779.516666666667,1593.86759952637,426.096472758095,63.8726957121747,11.5240718352584
783.533333333333,783.533333333333,1605.96696981589,436.029102041125,62.8554001491183,11.4840093293432
787.516666666667,787.516666666667,1620.25518980583,444.03743235773,59.5020449028036,11.4160352057127
791.516666666667,791.516666666667,1630.52077999659,452.375323194211,57.9649098945841,11.5512017866001
795.516666666667,795.516666666667,1642.99309569848,461.891652719014,56.7744066146549,11.3772125889516
799.516666666667,799.516666666667,1652.55610899448,469.383552711801,56.0220524990792,11.4054271259721
803.533333333333,803.516666666667,1665.21103161129,477.818265660356,55.1416747513946,11.1990774935004
807.516666666667,807.516666666667,1669.43715513582,484.47405624545,54.1986868212197,11.1389436238681
811.516666666667,811.516666666667,1682.57316159462,491.846512977511,53.7183693440591,10.9749618593283
815.516666666667,815.516666666667,1694.7046146392,500.716075510662,52.8151946285966,10.8555807806963
819.533333333333,819.533333333333,1707.93501071788,511.673631750025,52.4717428932996,10.7031620526539
823.516666666667,823.516666666667,1712.2961896228,518.140586807123,51.6533361293017,10.534273805768
827.516666666667,827.516666666667,1722.85034901883,525.312232636884,50.9766125382902,10.5095485081135
831.533333333333,831.533333333333,1721.00336203973,528.75146751472,50.861555069349,10.5832629659663
835.516666666667,835.516666666667,1727.08526061457,532.329975338985,50.1807543051176,10.5801468581101
839.516666666667,839.516666666667,1735.15408073836,538.447126323652,49.6742094651952,10.6419856214779
843.516666666667,843.516666666667,1740.4557349916,543.219999315901,49.4335014283019,10.777807861086
847.533333333333,847.516666666667,1735.97690771508,546.509894045973,48.5723804920006,10.8252416710773
851.533333333333,851.516666666667,1752.86294757952,557.265610761778,48.5896004010923,10.9121609722961
855.516666666667,855.516666666667,1671.81445734944,533.471520047221,46.5968227268689,10.441330651554
859.533333333333,859.516666666667,1576.78032323503,505.388859746918,44.8221115313173,10.1669957909782
863.533333333333,863.516666666667,1509.0548588404,484.144652476916,43.4930527171673,9.93065372589675
867.516666666667,867.516666666667,1430.48084905114,459.353940972208,41.5824008915908,9.67091655285024
871.533333333333,871.516666666667,1339.93854655431,430.62169715385,39.9004456675091,9.52097563990988
875.516666666667,875.516666666667,1288.05259974845,414.569721747914,38.9780114738259,9.42000325781878
879.533333333333,879.516666666667,1249.48908298162,407.70112654393,38.0014313586635,9.73056736431842
883.55,883.55,1256.75723881026,417.004882325279,38.0208741468616,10.1583529459421
887.6,887.583333333333,1258.13890857046,421.995405493747,38.0883722211243,10.4379554129623
891.533333333333,891.533333333333,1268.46546210147,431.211922985069,38.178000413469,10.7908318707816
895.55,895.533333333333,1221.42289923709,418.648002743123,38.3618426355115,11.3036553412446
899.55,899.533333333333,1224.31080869488,422.649295035735,38.7839486678414,11.7384972067845
903.866666666667,903.85,1221.99003588471,426.268532966818,39.7346187738861,12.2951591598099
908,907.983333333333,1218.84109119436,428.992248180335,40.7769629575981,12.8818921232391
911.85,911.85,1214.83082920426,435.682515254579,43.120806437265,13.7331629104364
915.533333333333,915.516666666667,1209.33306345251,441.040178609368,49.8138168250175,15.3193357735959
919.516666666667,919.516666666667,1201.81706874464,442.938318844882,57.7864956378651,17.1111627473584
923.516666666667,923.516666666667,1193.71561846235,444.27805121765,68.9884623882985,19.885209917654
927.533333333333,927.516666666667,1121.48577778763,425.204640023404,76.3817749989021,22.2965758201016
931.516666666667,931.516666666667,1185.61797723475,450.80600062028,99.0210600145076,27.9358685454608
935.516666666667,935.516666666667,1255.57544117911,477.168678418344,126.195576306357,34.1402368516917
939.533333333333,939.533333333333,1300.19304631988,494.600959521327,177.765994006073,46.2686256043778
943.516666666667,943.516666666667,1351.22887991147,514.915060877579,226.735654520486,59.5041162075735
947.533333333333,947.516666666667,1401.54668579491,534.878320266275,271.742075422652,71.8692771086028
951.55,951.533333333333,1422.68835549335,544.326301099325,311.703294835431,83.9095763177119
955.783333333333,955.766666666667,1416.98254428634,540.226733849612,389.337334291149,104.183814193489
959.533333333333,959.533333333333,1362.96015225676,520.030896691583,469.82694962653,125.728046908884
963.533333333333,963.516666666667,1319.85943381078,504.065811631758,529.900457208209,143.292383809862
967.533333333333,967.533333333333,1259.81810176202,480.704389124738,630.05302009504,168.782194940151
971.533333333333,971.533333333333,1223.55695396084,468.207106644859,720.274134597246,193.784520536823
975.533333333333,975.516666666667,1172.63861602932,450.79897297461,797.505762193342,215.395292346213
979.533333333333,979.516666666667,1114.3718298322,431.097020704232,920.480069040208,245.116525496353
983.533333333333,983.516666666667,1075.29726323537,416.541502299543,1045.99857239986,276.982023792042
987.55,987.533333333333,1032.08740096208,398.983949212382,1151.39502205334,306.08255996384
991.533333333333,991.533333333333,976.271343962505,376.78679006851,1318.47231878981,346.706314347002
995.533333333333,995.516666666667,938.142121937909,361.959287669891,1422.75842074945,374.767793431319
999.533333333333,999.516666666667,892.376867207221,344.293066272709,1541.97098579221,407.039067132612
1003.53333333333,1003.51666666667,864.985082975135,332.721105582101,1616.72077033983,428.053816345337
1007.53333333333,1007.51666666667,828.187982557199,318.33855348319,1746.94740407246,464.061834109477
1011.53333333333,1011.51666666667,789.134781819019,303.863170141975,1864.68026950216,494.195604204671
1015.51666666667,1015.51666666667,764.279815101149,294.587478044272,1959.56715643836,521.428005264374
1019.53333333333,1019.51666666667,736.392791314083,283.53726682524,2128.89592863768,562.541697084907
1023.53333333333,1023.51666666667,701.468552794396,270.013927900406,2253.05454538564,592.375622226159
1027.53333333333,1027.53333333333,679.288815396466,261.215722338449,2360.31099197366,621.956145219491
1031.53333333333,1031.51666666667,652.988074324476,251.17294791308,2515.85044684965,658.111825921177
1035.53333333333,1035.53333333333,621.183136352305,239.593540393051,2625.55102235315,683.609141158141
1039.51666666667,1039.51666666667,599.515887192219,232.180325259265,2715.77052145372,705.476036858516
1043.53333333333,1043.53333333333,575.451063675093,224.201862968058,2829.06229282885,735.611859970655
1047.51666666667,1047.51666666667,560.573896238131,218.104432197787,2891.75211017014,753.534024231811
1051.58333333333,1051.56666666667,540.181707348568,210.38083864954,2945.4242451166,769.830285782265
1055.53333333333,1055.51666666667,515.309088834317,201.748281031394,3059.5972688217,804.545748741104
1059.53333333333,1059.51666666667,496.661028972521,195.288716051822,3073.06374429016,817.242277497069
1063.53333333333,1063.51666666667,475.325037504155,187.25906593852,3079.62067467055,826.537232352674
1067.53333333333,1067.51666666667,454.951209087908,180.308506652582,3191.78755973716,856.436264296586
1071.55,1071.53333333333,442.678558796184,175.689587542601,3272.39183588451,883.996203171858
1075.53333333333,1075.53333333333,428.159520805823,170.357367910187,3367.75761171522,919.026435274468
1079.53333333333,1079.53333333333,419.601751775271,167.136303915893,3420.58117880948,938.477168350181
1083.55,1083.53333333333,408.965249565446,163.091097753732,3517.52659903567,972.97901720518
1087.55,1087.53333333333,386.813091336091,154.829877527864,3605.71058695125,1008.29553495407
1091.55,1091.55,376.865735968505,151.481497111862,3622.35918326843,1031.24081364064
1095.53333333333,1095.53333333333,363.771798868812,147.005795998371,3618.96275298461,1040.60016483725
1099.53333333333,1099.51666666667,354.211293242066,142.001848042127,3711.63621517391,1072.88423139793
1103.55,1103.53333333333,345.10177381177,137.596316049734,3746.01248599209,1077.06873074226
1108.16666666667,1108.15,333.135244024039,131.919655538528,3736.55120201377,1064.73183263149
1111.73333333333,1111.71666666667,315.540582948186,123.003629031854,3737.63092094034,1051.17787892196
1115.55,1115.55,302.500717379246,116.444362345765,3679.12764381833,1039.40944212402
1119.53333333333,1119.51666666667,285.622397728191,108.887851372761,3686.3954683977,1037.86586066848
1123.53333333333,1123.53333333333,280.668914249108,105.590201073403,3769.74043826524,1046.48900333479
1127.53333333333,1127.51666666667,277.263304009351,102.685007948667,3843.22895865335,1061.97641882882
1131.51666666667,1131.51666666667,268.991369552915,98.2159116113105,3823.66994098149,1058.870851232
1135.53333333333,1135.51666666667,267.346074078566,96.0476891596813,3907.52820054168,1069.21218943327
1139.53333333333,1139.51666666667,269.723066627141,95.0119367317466,4081.22979253128,1095.40929460054
1143.53333333333,1143.53333333333,255.844166447705,89.2186603179165,3988.11962183124,1084.64914796878
1147.58333333333,1147.56666666667,249.621200879663,86.2427975944338,3975.86057563824,1088.90685876052
1151.53333333333,1151.51666666667,238.67370220466,82.1425341589365,3906.67723337802,1078.44244125528
1155.53333333333,1155.53333333333,233.715385433791,79.9808378425921,3894.21774488304,1073.74505394594
1159.56666666667,1159.55,229.603527187143,78.4222046330099,3875.4959580571,1079.94215487468
1163.53333333333,1163.53333333333,236.017793419481,80.7143807197742,3942.88151382039,1104.35410813006
1167.55,1167.53333333333,234.215822514395,79.5622899515783,4012.42325698318,1121.55613969707
1171.61666666667,1171.6,233.951266214371,79.3951429208117,4138.61220030363,1149.41139000112
1175.53333333333,1175.53333333333,227.020924005803,77.7912871189978,4137.17744433889,1146.84950153375
1179.53333333333,1179.51666666667,225.348189722739,78.3749733894696,4199.64025669573,1183.44356450119
1183.53333333333,1183.51666666667,226.991542335902,80.6161324518113,4324.82049475728,1213.82779030494
1187.53333333333,1187.51666666667,236.299096194788,86.4856094986882,4506.65772616465,1249.8235561247
1191.53333333333,1191.51666666667,242.21205244855,91.1152051497713,4680.17423458961,1314.48338120127
1195.53333333333,1195.51666666667,248.947056541443,96.1315450109212,4779.32556960838,1330.50081064373
